AnalysisId,SampleId,SampleNum,Type,Fixed,Latitude,Longitude,Distance_miles,Bearing,Direction,CollectionDate,Source,Description,SpectraFile,SamplingTime,LiveTime,InstrumentHeight,Uncertainty,MDA,MethodCode,Moisture_pct,Nuclide,Result,Unit
221965,10337,JIS-0610-2,Instrument,No,37.092167,140.559833,34.558551147831,228.954052674601,SW,6/9/2011 10:22:00 PM,DOE,Description: GOJ in situ measurement.  Date/Time in Pacific Daylight Saving Time;,0610-2.CHN,1892,1800,100,0.000417,,InSituGammaSpec,,Ag-110m,0.002043,uCi/m2
221967,10339,JIS-0612-1,Instrument,No,37.28775,140.381778,36.9895698731587,255.711330367435,WSW,6/11/2011 8:53:00 PM,DOE,Description: GOJ in situ measurement.  Date/Time is in Pacific Daylight Saving Time;,0612-1.CHN,1892,1800,100,0.056806,,InSituGammaSpec,,Cs-134,0.655535,uCi/m2
221969,10339,JIS-0612-1,Instrument,No,37.28775,140.381778,36.9895698731587,255.711330367435,WSW,6/11/2011 8:53:00 PM,DOE,Description: GOJ in situ measurement.  Date/Time is in Pacific Daylight Saving Time;,0612-1.CHN,1892,1800,100,0.003031161,,InSituGammaSpec,,Cs-137,0.566533123,uCi/m2
221971,10339,JIS-0612-1,Instrument,No,37.28775,140.381778,36.9895698731587,255.711330367435,WSW,6/11/2011 8:53:00 PM,DOE,Description: GOJ in situ measurement.  Date/Time is in Pacific Daylight Saving Time;,0612-1.CHN,1892,1800,100,0.000558896,,InSituGammaSpec,,Cs-136,0.002825392,uCi/m2
221973,10339,JIS-0612-1,Instrument,No,37.28775,140.381778,36.9895698731587,255.711330367435,WSW,6/11/2011 8:53:00 PM,DOE,Description: GOJ in situ measurement.  Date/Time is in Pacific Daylight Saving Time;,0612-1.CHN,1892,1800,100,0,0.0072,InSituGammaSpec,,I-131,0,uCi/m2
221975,10339,JIS-0612-1,Instrument,No,37.28775,140.381778,36.9895698731587,255.711330367435,WSW,6/11/2011 8:53:00 PM,DOE,Description: GOJ in situ measurement.  Date/Time is in Pacific Daylight Saving Time;,0612-1.CHN,1892,1800,100,0,0.014325,InSituGammaSpec,,I-132,0,uCi/m2
221977,10339,JIS-0612-1,Instrument,No,37.28775,140.381778,36.9895698731587,255.711330367435,WSW,6/11/2011 8:53:00 PM,DOE,Description: GOJ in situ measurement.  Date/Time is in Pacific Daylight Saving Time;,0612-1.CHN,1892,1800,100,0.018367,,InSituGammaSpec,,Te-129,0.083369,uCi/m2
221979,10339,JIS-0612-1,Instrument,No,37.28775,140.381778,36.9895698731587,255.711330367435,WSW,6/11/2011 8:53:00 PM,DOE,Description: GOJ in situ measurement.  Date/Time is in Pacific Daylight Saving Time;,0612-1.CHN,1892,1800,100,0,0.00756,InSituGammaSpec,,I-133,0,uCi/m2
221981,10339,JIS-0612-1,Instrument,No,37.28775,140.381778,36.9895698731587,255.711330367435,WSW,6/11/2011 8:53:00 PM,DOE,Description: GOJ in situ measurement.  Date/Time is in Pacific Daylight Saving Time;,0612-1.CHN,1892,1800,100,0.025894,,InSituGammaSpec,,Te-129m,0.065451,uCi/m2
221983,10339,JIS-0612-1,Instrument,No,37.28775,140.381778,36.9895698731587,255.711330367435,WSW,6/11/2011 8:53:00 PM,DOE,Description: GOJ in situ measurement.  Date/Time is in Pacific Daylight Saving Time;,0612-1.CHN,1892,1800,100,0,0.00613,InSituGammaSpec,,Te-132,0,uCi/m2
221985,10339,JIS-0612-1,Instrument,No,37.28775,140.381778,36.9895698731587,255.711330367435,WSW,6/11/2011 8:53:00 PM,DOE,Description: GOJ in situ measurement.  Date/Time is in Pacific Daylight Saving Time;,0612-1.CHN,1892,1800,100,0,0.01136,InSituGammaSpec,,La-140,0,uCi/m2
221987,10339,JIS-0612-1,Instrument,No,37.28775,140.381778,36.9895698731587,255.711330367435,WSW,6/11/2011 8:53:00 PM,DOE,Description: GOJ in situ measurement.  Date/Time is in Pacific Daylight Saving Time;,0612-1.CHN,1892,1800,100,0,0.005155,InSituGammaSpec,,Nb-95,0,uCi/m2
221989,10339,JIS-0612-1,Instrument,No,37.28775,140.381778,36.9895698731587,255.711330367435,WSW,6/11/2011 8:53:00 PM,DOE,Description: GOJ in situ measurement.  Date/Time is in Pacific Daylight Saving Time;,0612-1.CHN,1892,1800,100,0.000457,,InSituGammaSpec,,Ag-110m,0.002063,uCi/m2
221991,10341,JIS-0612-2,Instrument,No,37.261667,140.54675,28.9251311492025,247.678128338394,WSW,6/11/2011 10:20:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.;,0612-2.CHN,1913,1800,100,0.0541,,InSituGammaSpec,,Cs-134,0.823433,uCi/m2
221993,10341,JIS-0612-2,Instrument,No,37.261667,140.54675,28.9251311492025,247.678128338394,WSW,6/11/2011 10:20:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.;,0612-2.CHN,1913,1800,100,0.003436526,,InSituGammaSpec,,Cs-137,0.775389212,uCi/m2
221995,10341,JIS-0612-2,Instrument,No,37.261667,140.54675,28.9251311492025,247.678128338394,WSW,6/11/2011 10:20:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.;,0612-2.CHN,1913,1800,100,0.000540349,,InSituGammaSpec,,Cs-136,0.002035272,uCi/m2
221997,10341,JIS-0612-2,Instrument,No,37.261667,140.54675,28.9251311492025,247.678128338394,WSW,6/11/2011 10:20:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.;,0612-2.CHN,1913,1800,100,0,0.00791,InSituGammaSpec,,I-131,0,uCi/m2
221999,10341,JIS-0612-2,Instrument,No,37.261667,140.54675,28.9251311492025,247.678128338394,WSW,6/11/2011 10:20:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.;,0612-2.CHN,1913,1800,100,0,0.01176,InSituGammaSpec,,I-132,0,uCi/m2
222001,10341,JIS-0612-2,Instrument,No,37.261667,140.54675,28.9251311492025,247.678128338394,WSW,6/11/2011 10:20:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.;,0612-2.CHN,1913,1800,100,0.020534,,InSituGammaSpec,,Te-129,0.11021,uCi/m2
222003,10341,JIS-0612-2,Instrument,No,37.261667,140.54675,28.9251311492025,247.678128338394,WSW,6/11/2011 10:20:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.;,0612-2.CHN,1913,1800,100,0,0.008445,InSituGammaSpec,,I-133,0,uCi/m2
222005,10341,JIS-0612-2,Instrument,No,37.261667,140.54675,28.9251311492025,247.678128338394,WSW,6/11/2011 10:20:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.;,0612-2.CHN,1913,1800,100,0.026278,,InSituGammaSpec,,Te-129m,0.118529,uCi/m2
222007,10341,JIS-0612-2,Instrument,No,37.261667,140.54675,28.9251311492025,247.678128338394,WSW,6/11/2011 10:20:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.;,0612-2.CHN,1913,1800,100,0,0.0064,InSituGammaSpec,,Te-132,0,uCi/m2
222009,10341,JIS-0612-2,Instrument,No,37.261667,140.54675,28.9251311492025,247.678128338394,WSW,6/11/2011 10:20:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.;,0612-2.CHN,1913,1800,100,0.001385,,InSituGammaSpec,,La-140,0.002844,uCi/m2
222011,10341,JIS-0612-2,Instrument,No,37.261667,140.54675,28.9251311492025,247.678128338394,WSW,6/11/2011 10:20:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.;,0612-2.CHN,1913,1800,100,0,0.005015,InSituGammaSpec,,Nb-95,0,uCi/m2
222013,10341,JIS-0612-2,Instrument,No,37.261667,140.54675,28.9251311492025,247.678128338394,WSW,6/11/2011 10:20:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.;,0612-2.CHN,1913,1800,100,0.000651,,InSituGammaSpec,,Ag-110m,0.00383,uCi/m2
222015,10343,JIS-0613-1,Instrument,No,37.433417,140.394861,35.0787222137246,271.554479138429,W,6/12/2011 9:07:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.  ;,0613-1.CHN,2247,1800,100,0.101318,,InSituGammaSpec,,Cs-134,2.937397,uCi/m2
222017,10343,JIS-0613-1,Instrument,No,37.433417,140.394861,35.0787222137246,271.554479138429,W,6/12/2011 9:07:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.  ;,0613-1.CHN,2247,1800,100,0.006860952,,InSituGammaSpec,,Cs-137,2.882057209,uCi/m2
222019,10343,JIS-0613-1,Instrument,No,37.433417,140.394861,35.0787222137246,271.554479138429,W,6/12/2011 9:07:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.  ;,0613-1.CHN,2247,1800,100,0.00144299,,InSituGammaSpec,,Cs-136,0.008750679,uCi/m2
222021,10343,JIS-0613-1,Instrument,No,37.433417,140.394861,35.0787222137246,271.554479138429,W,6/12/2011 9:07:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.  ;,0613-1.CHN,2247,1800,100,0,0.0163,InSituGammaSpec,,I-131,0,uCi/m2
222023,10343,JIS-0613-1,Instrument,No,37.433417,140.394861,35.0787222137246,271.554479138429,W,6/12/2011 9:07:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.  ;,0613-1.CHN,2247,1800,100,0,0.02778,InSituGammaSpec,,I-132,0,uCi/m2
222025,10343,JIS-0613-1,Instrument,No,37.433417,140.394861,35.0787222137246,271.554479138429,W,6/12/2011 9:07:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.  ;,0613-1.CHN,2247,1800,100,0.041818,,InSituGammaSpec,,Te-129,0.399855,uCi/m2
222027,10343,JIS-0613-1,Instrument,No,37.433417,140.394861,35.0787222137246,271.554479138429,W,6/12/2011 9:07:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.  ;,0613-1.CHN,2247,1800,100,0,0.017685,InSituGammaSpec,,I-133,0,uCi/m2
222029,10343,JIS-0613-1,Instrument,No,37.433417,140.394861,35.0787222137246,271.554479138429,W,6/12/2011 9:07:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.  ;,0613-1.CHN,2247,1800,100,0.065067,,InSituGammaSpec,,Te-129m,0.215311,uCi/m2
222031,10343,JIS-0613-1,Instrument,No,37.433417,140.394861,35.0787222137246,271.554479138429,W,6/12/2011 9:07:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.  ;,0613-1.CHN,2247,1800,100,0,0.009215,InSituGammaSpec,,Te-132,0,uCi/m2
222033,10343,JIS-0613-1,Instrument,No,37.433417,140.394861,35.0787222137246,271.554479138429,W,6/12/2011 9:07:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.  ;,0613-1.CHN,2247,1800,100,0.002618,,InSituGammaSpec,,La-140,0.008447,uCi/m2
222035,10343,JIS-0613-1,Instrument,No,37.433417,140.394861,35.0787222137246,271.554479138429,W,6/12/2011 9:07:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.  ;,0613-1.CHN,2247,1800,100,0.001172,,InSituGammaSpec,,Nb-95,0.005655,uCi/m2
222037,10343,JIS-0613-1,Instrument,No,37.433417,140.394861,35.0787222137246,271.554479138429,W,6/12/2011 9:07:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.  ;,0613-1.CHN,2247,1800,100,0.000982,,InSituGammaSpec,,Ag-110m,0.007713,uCi/m2
222039,10345,JIS-0613-2,Instrument,No,37.4385,140.173972,47.2304559324847,271.698613787592,W,6/12/2011 11:00:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.  ;,0613-2.CHN,1885,1800,100,0.04939,,InSituGammaSpec,,Cs-134,0.275432,uCi/m2
222041,10345,JIS-0613-2,Instrument,No,37.4385,140.173972,47.2304559324847,271.698613787592,W,6/12/2011 11:00:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.  ;,0613-2.CHN,1885,1800,100,0.002322075,,InSituGammaSpec,,Cs-137,0.332721078,uCi/m2
222043,10345,JIS-0613-2,Instrument,No,37.4385,140.173972,47.2304559324847,271.698613787592,W,6/12/2011 11:00:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.  ;,0613-2.CHN,1885,1800,100,0.000422881,,InSituGammaSpec,,Cs-136,0.000854418,uCi/m2
222045,10345,JIS-0613-2,Instrument,No,37.4385,140.173972,47.2304559324847,271.698613787592,W,6/12/2011 11:00:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.  ;,0613-2.CHN,1885,1800,100,0,0.006345,InSituGammaSpec,,I-131,0,uCi/m2
222047,10345,JIS-0613-2,Instrument,No,37.4385,140.173972,47.2304559324847,271.698613787592,W,6/12/2011 11:00:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.  ;,0613-2.CHN,1885,1800,100,0,0.01156,InSituGammaSpec,,I-132,0,uCi/m2
222049,10345,JIS-0613-2,Instrument,No,37.4385,140.173972,47.2304559324847,271.698613787592,W,6/12/2011 11:00:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.  ;,0613-2.CHN,1885,1800,100,0.014617,,InSituGammaSpec,,Te-129,0.066153,uCi/m2
222051,10345,JIS-0613-2,Instrument,No,37.4385,140.173972,47.2304559324847,271.698613787592,W,6/12/2011 11:00:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.  ;,0613-2.CHN,1885,1800,100,0,0.00624,InSituGammaSpec,,I-133,0,uCi/m2
222053,10345,JIS-0613-2,Instrument,No,37.4385,140.173972,47.2304559324847,271.698613787592,W,6/12/2011 11:00:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.  ;,0613-2.CHN,1885,1800,100,0.024431,,InSituGammaSpec,,Te-129m,0.058829,uCi/m2
222055,10345,JIS-0613-2,Instrument,No,37.4385,140.173972,47.2304559324847,271.698613787592,W,6/12/2011 11:00:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.  ;,0613-2.CHN,1885,1800,100,0,0.00348,InSituGammaSpec,,Te-132,0,uCi/m2
222057,10345,JIS-0613-2,Instrument,No,37.4385,140.173972,47.2304559324847,271.698613787592,W,6/12/2011 11:00:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.  ;,0613-2.CHN,1885,1800,100,0.001219,,InSituGammaSpec,,La-140,0.002683,uCi/m2
222059,10345,JIS-0613-2,Instrument,No,37.4385,140.173972,47.2304559324847,271.698613787592,W,6/12/2011 11:00:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.  ;,0613-2.CHN,1885,1800,100,0.000656,,InSituGammaSpec,,Nb-95,0.002661,uCi/m2
222061,10345,JIS-0613-2,Instrument,No,37.4385,140.173972,47.2304559324847,271.698613787592,W,6/12/2011 11:00:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.  ;,0613-2.CHN,1885,1800,100,0.000208,,InSituGammaSpec,,Ag-110m,0.000431,uCi/m2
222063,10347,JIS-0614-1,Instrument,No,37.600917,140.43125,35.2748629459107,290.810331577571,WNW,6/13/2011 7:30:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.  ;,0614-1.CHN,2421,1800,100,0.130925,,InSituGammaSpec,,Cs-134,4.029552,uCi/m2
222065,10347,JIS-0614-1,Instrument,No,37.600917,140.43125,35.2748629459107,290.810331577571,WNW,6/13/2011 7:30:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.  ;,0614-1.CHN,2421,1800,100,0.008488462,,InSituGammaSpec,,Cs-137,4.241216627,uCi/m2
222067,10347,JIS-0614-1,Instrument,No,37.600917,140.43125,35.2748629459107,290.810331577571,WNW,6/13/2011 7:30:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.  ;,0614-1.CHN,2421,1800,100,0.00186026,,InSituGammaSpec,,Cs-136,0.010884871,uCi/m2
222069,10347,JIS-0614-1,Instrument,No,37.600917,140.43125,35.2748629459107,290.810331577571,WNW,6/13/2011 7:30:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.  ;,0614-1.CHN,2421,1800,100,0.004416,,InSituGammaSpec,,I-131,0.002019,uCi/m2
222071,10347,JIS-0614-1,Instrument,No,37.600917,140.43125,35.2748629459107,290.810331577571,WNW,6/13/2011 7:30:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.  ;,0614-1.CHN,2421,1800,100,0,0.03887,InSituGammaSpec,,I-132,0,uCi/m2
222073,10347,JIS-0614-1,Instrument,No,37.600917,140.43125,35.2748629459107,290.810331577571,WNW,6/13/2011 7:30:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.  ;,0614-1.CHN,2421,1800,100,0.051186,,InSituGammaSpec,,Te-129,0.330138,uCi/m2
222075,10347,JIS-0614-1,Instrument,No,37.600917,140.43125,35.2748629459107,290.810331577571,WNW,6/13/2011 7:30:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.  ;,0614-1.CHN,2421,1800,100,0,0.02144,InSituGammaSpec,,I-133,0,uCi/m2
222077,10347,JIS-0614-1,Instrument,No,37.600917,140.43125,35.2748629459107,290.810331577571,WNW,6/13/2011 7:30:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.  ;,0614-1.CHN,2421,1800,100,0.09842,,InSituGammaSpec,,Te-129m,0.292959,uCi/m2
222079,10347,JIS-0614-1,Instrument,No,37.600917,140.43125,35.2748629459107,290.810331577571,WNW,6/13/2011 7:30:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.  ;,0614-1.CHN,2421,1800,100,0,0.011025,InSituGammaSpec,,Te-132,0,uCi/m2
222081,10347,JIS-0614-1,Instrument,No,37.600917,140.43125,35.2748629459107,290.810331577571,WNW,6/13/2011 7:30:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.  ;,0614-1.CHN,2421,1800,100,0.004782,,InSituGammaSpec,,La-140,0.01674,uCi/m2
222083,10347,JIS-0614-1,Instrument,No,37.600917,140.43125,35.2748629459107,290.810331577571,WNW,6/13/2011 7:30:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.  ;,0614-1.CHN,2421,1800,100,0.001367,,InSituGammaSpec,,Nb-95,0.004056,uCi/m2
222085,10347,JIS-0614-1,Instrument,No,37.600917,140.43125,35.2748629459107,290.810331577571,WNW,6/13/2011 7:30:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.  ;,0614-1.CHN,2421,1800,100,0.001423,,InSituGammaSpec,,Ag-110m,0.010052,uCi/m2
222087,10349,JIS-0614-2,Instrument,No,37.613917,140.213083,46.9295382736522,286.749968230871,WNW,6/13/2011 10:10:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.  ;,0614-2.CHN,1923,1800,100,0.054965,,InSituGammaSpec,,Cs-134,0.715112,uCi/m2
222089,10349,JIS-0614-2,Instrument,No,37.613917,140.213083,46.9295382736522,286.749968230871,WNW,6/13/2011 10:10:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.  ;,0614-2.CHN,1923,1800,100,0.003339723,,InSituGammaSpec,,Cs-137,0.727299626,uCi/m2
222091,10349,JIS-0614-2,Instrument,No,37.613917,140.213083,46.9295382736522,286.749968230871,WNW,6/13/2011 10:10:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.  ;,0614-2.CHN,1923,1800,100,0.000478524,,InSituGammaSpec,,Cs-136,0.001504815,uCi/m2
222093,10349,JIS-0614-2,Instrument,No,37.613917,140.213083,46.9295382736522,286.749968230871,WNW,6/13/2011 10:10:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.  ;,0614-2.CHN,1923,1800,100,0.001733,,InSituGammaSpec,,I-131,0.004253,uCi/m2
222095,10349,JIS-0614-2,Instrument,No,37.613917,140.213083,46.9295382736522,286.749968230871,WNW,6/13/2011 10:10:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.  ;,0614-2.CHN,1923,1800,100,0,0.0133,InSituGammaSpec,,I-132,0,uCi/m2
222097,10349,JIS-0614-2,Instrument,No,37.613917,140.213083,46.9295382736522,286.749968230871,WNW,6/13/2011 10:10:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.  ;,0614-2.CHN,1923,1800,100,0.019846,,InSituGammaSpec,,Te-129,0.129758,uCi/m2
222099,10349,JIS-0614-2,Instrument,No,37.613917,140.213083,46.9295382736522,286.749968230871,WNW,6/13/2011 10:10:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.  ;,0614-2.CHN,1923,1800,100,0,0.00829,InSituGammaSpec,,I-133,0,uCi/m2
222101,10349,JIS-0614-2,Instrument,No,37.613917,140.213083,46.9295382736522,286.749968230871,WNW,6/13/2011 10:10:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.  ;,0614-2.CHN,1923,1800,100,0.030042,,InSituGammaSpec,,Te-129m,0.04576,uCi/m2
222103,10349,JIS-0614-2,Instrument,No,37.613917,140.213083,46.9295382736522,286.749968230871,WNW,6/13/2011 10:10:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.  ;,0614-2.CHN,1923,1800,100,0,0.00442,InSituGammaSpec,,Te-132,0,uCi/m2
222105,10349,JIS-0614-2,Instrument,No,37.613917,140.213083,46.9295382736522,286.749968230871,WNW,6/13/2011 10:10:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.  ;,0614-2.CHN,1923,1800,100,0.001463,,InSituGammaSpec,,La-140,0.002956,uCi/m2
222107,10349,JIS-0614-2,Instrument,No,37.613917,140.213083,46.9295382736522,286.749968230871,WNW,6/13/2011 10:10:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.  ;,0614-2.CHN,1923,1800,100,0.000635,,InSituGammaSpec,,Nb-95,0.002571,uCi/m2
222109,10349,JIS-0614-2,Instrument,No,37.613917,140.213083,46.9295382736522,286.749968230871,WNW,6/13/2011 10:10:00 PM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.  ;,0614-2.CHN,1923,1800,100,0.000411,,InSituGammaSpec,,Ag-110m,0.001849,uCi/m2
222111,10351,JIS-0614-3,Instrument,No,37.644444,140.529944,31.5980094940105,299.388488353694,WNW,6/14/2011 12:02:00 AM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.  ;,0614-3.CHN,2580,1800,100,0.142239,,InSituGammaSpec,,Cs-134,5.368721,uCi/m2
222113,10351,JIS-0614-3,Instrument,No,37.644444,140.529944,31.5980094940105,299.388488353694,WNW,6/14/2011 12:02:00 AM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.  ;,0614-3.CHN,2580,1800,100,0.009360904,,InSituGammaSpec,,Cs-137,5.224276085,uCi/m2
222115,10351,JIS-0614-3,Instrument,No,37.644444,140.529944,31.5980094940105,299.388488353694,WNW,6/14/2011 12:02:00 AM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.  ;,0614-3.CHN,2580,1800,100,0.002052583,,InSituGammaSpec,,Cs-136,0.013942724,uCi/m2
222117,10351,JIS-0614-3,Instrument,No,37.644444,140.529944,31.5980094940105,299.388488353694,WNW,6/14/2011 12:02:00 AM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.  ;,0614-3.CHN,2580,1800,100,0.004682,,InSituGammaSpec,,I-131,0.008849,uCi/m2
222119,10351,JIS-0614-3,Instrument,No,37.644444,140.529944,31.5980094940105,299.388488353694,WNW,6/14/2011 12:02:00 AM,DOE,Description: GOJ in situ measurement. Date/Time is in Pacific Daylight Saving Time.  ;,0614-3.CHN,2580,1800,100,0,0.224925,InSituGammaSpec,,I-132,0,uCi/m2
